dataset,line_no,timestamp,level,component,message,template
HPC_2k,1888,,,Interconnect-1T01,280293 Interconnect-1T01 switch_module error 1134279282 1 link errors remain current,<NUM> Interconnect-1T01 switch_module error <HEX> 1 link errors remain current
HPC_2k,1889,,,Interconnect-1T01,292522 Interconnect-1T01 switch_module error 1134758547 1 link errors remain current,<NUM> Interconnect-1T01 switch_module error <HEX> 1 link errors remain current
HPC_2k,1890,,,Interconnect-1T01,298653 Interconnect-1T01 switch_module error 1134866941 1 link errors remain current,<NUM> Interconnect-1T01 switch_module error <HEX> 1 link errors remain current
HPC_2k,1891,,,Interconnect-1T01,307604 Interconnect-1T01 switch_module error 1135453027 1 link errors remain current,<NUM> Interconnect-1T01 switch_module error <HEX> 1 link errors remain current
HPC_2k,1892,,,Interconnect-1T01,304336 Interconnect-1T01 switch_module error 1135418418 1 link errors remain current,<NUM> Interconnect-1T01 switch_module error <HEX> 1 link errors remain current
HPC_2k,1893,,,Interconnect-1T01,303787 Interconnect-1T01 switch_module error 1135214320 1 link errors remain current,<NUM> Interconnect-1T01 switch_module error <HEX> 1 link errors remain current
HPC_2k,1894,,,Interconnect-1T01,303668 Interconnect-1T01 switch_module error 1135179178 1 link errors remain current,<NUM> Interconnect-1T01 switch_module error <HEX> 1 link errors remain current
HPC_2k,1895,,,Interconnect-1T01,314828 Interconnect-1T01 switch_module error 1138020376 1 link errors remain current,<NUM> Interconnect-1T01 switch_module error <HEX> 1 link errors remain current
HPC_2k,1896,,,Interconnect-1N03,335192 Interconnect-1N03 switch_module error 1140228727 1 link errors remain current,<NUM> Interconnect-1N03 switch_module error <HEX> 1 link errors remain current
HPC_2k,1897,,,Interconnect-0N03,335191 Interconnect-0N03 switch_module error 1140228727 1 link errors remain current,<NUM> Interconnect-0N03 switch_module error <HEX> 1 link errors remain current
HPC_2k,1898,,,Interconnect-0N02,327915 Interconnect-0N02 switch_module error 1140099136 1 link errors remain current,<NUM> Interconnect-0N02 switch_module error <HEX> 1 link errors remain current
HPC_2k,1899,,,Interconnect-1N00,379417 Interconnect-1N00 switch_module error 1141791316 1 link errors remain current,<NUM> Interconnect-1N00 switch_module error <HEX> 1 link errors remain current
HPC_2k,1900,,,Interconnect-1N00,379300 Interconnect-1N00 switch_module error 1141770248 1 link errors remain current,<NUM> Interconnect-1N00 switch_module error <HEX> 1 link errors remain current
HPC_2k,1901,,,Interconnect-0T01,379111 Interconnect-0T01 switch_module error 1141726583 1 link errors remain current,<NUM> Interconnect-0T01 switch_module error <HEX> 1 link errors remain current
HPC_2k,1902,,,Interconnect-1N00,396457 Interconnect-1N00 switch_module error 1142527572 1 link errors remain current,<NUM> Interconnect-1N00 switch_module error <HEX> 1 link errors remain current
HPC_2k,1903,,,Interconnect-0T00,415687 Interconnect-0T00 switch_module error 1143027001 1 link errors remain current,<NUM> Interconnect-0T00 switch_module error <HEX> 1 link errors remain current
HPC_2k,1904,,,Interconnect-1N00,414825 Interconnect-1N00 switch_module error 1142865108 1 link errors remain current,<NUM> Interconnect-1N00 switch_module error <HEX> 1 link errors remain current
HPC_2k,1905,,,Interconnect-1N02,414569 Interconnect-1N02 switch_module error 1142843014 1 link errors remain current,<NUM> Interconnect-1N02 switch_module error <HEX> 1 link errors remain current
HPC_2k,1906,,,Interconnect-1N02,414493 Interconnect-1N02 switch_module error 1142837578 1 link errors remain current,<NUM> Interconnect-1N02 switch_module error <HEX> 1 link errors remain current
HPC_2k,1907,,,Interconnect-1N00,414390 Interconnect-1N00 switch_module error 1142825359 1 link errors remain current,<NUM> Interconnect-1N00 switch_module error <HEX> 1 link errors remain current
HPC_2k,1908,,,Interconnect-1T01,443580 Interconnect-1T01 switch_module error 1144142493 1 link errors remain current,<NUM> Interconnect-1T01 switch_module error <HEX> 1 link errors remain current
HPC_2k,1909,,,Interconnect-1T02,479886 Interconnect-1T02 switch_module error 1146011009 1 link errors remain current,<NUM> Interconnect-1T02 switch_module error <HEX> 1 link errors remain current
HPC_2k,1910,,,NIFF,2573188 node-129 unix.hw net.niff.up 1074131255 1 NIFF: node node-129 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface ee0
HPC_2k,1911,,,NIFF,2573624 node-148 unix.hw net.niff.up 1074131743 1 NIFF: node node-148 has detected an available network connection on network 5.5.226.0 via interface alt0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface alt0
HPC_2k,1912,,,NIFF,2576312 node-24 unix.hw net.niff.up 1074178812 1 NIFF: node node-24 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-24 unix.hw net.niff.up <HEX> 1 NIFF: node node-24 has detected an available network connection on network <IP> via interface ee0
HPC_2k,1913,,,NIFF,2576662 node-232 unix.hw net.niff.up 1074179408 1 NIFF: node node-232 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface ee0
HPC_2k,1914,,,NIFF,2587654 node-17 unix.hw net.niff.up 1074241968 1 NIFF: node node-17 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-17 unix.hw net.niff.up <HEX> 1 NIFF: node node-17 has detected an available network connection on network <IP> via interface ee0
HPC_2k,1915,,,NIFF,2589343 node-241 unix.hw net.niff.up 1074243421 1 NIFF: node node-241 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface ee0
HPC_2k,1916,,,NIFF,2590507 node-26 unix.hw net.niff.up 1074262519 1 NIFF: node node-26 has detected an available network connection on network 5.5.226.0 via interface alt0,<NUM> node-26 unix.hw net.niff.up <HEX> 1 NIFF: node node-26 has detected an available network connection on network <IP> via interface alt0
HPC_2k,1917,,,NIFF,2601700 node-120 unix.hw net.niff.up 1074298522 1 NIFF: node node-120 has detected an available network connection on network 5.5.226.0 via interface alt0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface alt0
HPC_2k,1918,,,NIFF,2602507 node-142 unix.hw net.niff.up 1074300633 1 NIFF: node node-142 has detected an available network connection on network 0.0.0.0 via interface alt0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface alt0
HPC_2k,1919,,,NIFF,2612551 node-73 unix.hw net.niff.up 1074535576 1 NIFF: node node-73 has detected an available network connection on network 5.5.226.0 via interface alt0,<NUM> node-73 unix.hw net.niff.up <HEX> 1 NIFF: node node-73 has detected an available network connection on network <IP> via interface alt0
HPC_2k,1920,,,NIFF,2599118 node-252 unix.hw net.niff.up 1074296980 1 NIFF: node node-252 has detected an available network connection on network 5.5.226.0 via interface alt0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface alt0
HPC_2k,1921,,,NIFF,2600073 node-173 unix.hw net.niff.up 1074297838 1 NIFF: node node-173 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface ee0
HPC_2k,1922,,,NIFF,2601486 node-189 unix.hw net.niff.up 1074298415 1 NIFF: node node-189 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface ee0
HPC_2k,1923,,,NIFF,2602451 node-163 unix.hw net.niff.up 1074300629 1 NIFF: node node-163 has detected an available network connection on network 0.0.0.0 via interface alt0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface alt0
HPC_2k,1924,,,NIFF,41331 node-186 unix.hw net.niff.up 1076538895 1 NIFF: node node-186 has detected an available network connection on network 5.5.226.0 via interface alt0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface alt0
HPC_2k,1925,,,NIFF,40578 node-205 unix.hw net.niff.up 1076538681 1 NIFF: node node-205 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface ee0
HPC_2k,1926,,,NIFF,61810 node-155 unix.hw net.niff.up 1076866090 1 NIFF: node node-155 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface ee0
HPC_2k,1927,,,NIFF,106492 node-176 unix.hw net.niff.up 1077739982 1 NIFF: node node-176 has detected an available network connection on network 5.5.226.0 via interface alt0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface alt0
HPC_2k,1928,,,NIFF,105447 node-75 unix.hw net.niff.up 1077739647 1 NIFF: node node-75 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-75 unix.hw net.niff.up <HEX> 1 NIFF: node node-75 has detected an available network connection on network <IP> via interface ee0
HPC_2k,1929,,,NIFF,138243 node-9 unix.hw net.niff.up 1077809985 1 NIFF: node node-9 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-9 unix.hw net.niff.up <HEX> 1 NIFF: node node-9 has detected an available network connection on network <IP> via interface ee0
HPC_2k,1930,,,NIFF,138312 node-237 unix.hw net.niff.up 1077810015 1 NIFF: node node-237 has detected an available network connection on network 5.5.226.0 via interface alt0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface alt0
HPC_2k,1931,,,NIFF,138478 node-208 unix.hw net.niff.up 1077810112 1 NIFF: node node-208 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface ee0
HPC_2k,1932,,,NIFF,139925 node-157 unix.hw net.niff.up 1077810564 1 NIFF: node node-157 has detected an available network connection on network 5.5.226.0 via interface alt0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface alt0
HPC_2k,1933,,,NIFF,144893 node-139 unix.hw net.niff.up 1077817112 1 NIFF: node node-139 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface ee0
HPC_2k,1934,,,NIFF,145471 node-84 unix.hw net.niff.up 1077817325 1 NIFF: node node-84 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-84 unix.hw net.niff.up <HEX> 1 NIFF: node node-84 has detected an available network connection on network <IP> via interface ee0
HPC_2k,1935,,,NIFF,156756 node-217 unix.hw net.niff.up 1077865700 1 NIFF: node node-217 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface ee0
HPC_2k,1936,,,NIFF,156907 node-214 unix.hw net.niff.up 1077865914 1 NIFF: node node-214 has detected an available network connection on network 5.5.226.0 via interface alt0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface alt0
HPC_2k,1937,,,NIFF,161226 node-202 unix.hw net.niff.up 1077876101 1 NIFF: node node-202 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface ee0
HPC_2k,1938,,,NIFF,163923 node-254 unix.hw net.niff.up 1077879014 1 NIFF: node node-254 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface ee0
HPC_2k,1939,,,NIFF,185300 node-234 unix.hw net.niff.up 1077902844 1 NIFF: node node-234 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface ee0
HPC_2k,1940,,,NIFF,186232 node-244 unix.hw net.niff.up 1077903095 1 NIFF: node node-244 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface ee0
HPC_2k,1941,,,NIFF,257478 node-30 unix.hw net.niff.up 1079070455 1 NIFF: node node-30 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-30 unix.hw net.niff.up <HEX> 1 NIFF: node node-30 has detected an available network connection on network <IP> via interface ee0
HPC_2k,1942,,,NIFF,252431 node-130 unix.hw net.niff.up 1079068798 1 NIFF: node node-130 has detected an available network connection on network 10.96.0.0 via interface scip0,<NUM> node-<NUM> unix.hw net.niff.up <HEX> 1 NIFF: node node-<NUM> has detected an available network connection on network <IP> via interface scip0
HPC_2k,1943,,,NIFF,245674 node-45 unix.hw net.niff.up 1079048409 1 NIFF: node node-45 has detected an available network connection on network 5.5.224.0 via interface alt0,<NUM> node-45 unix.hw net.niff.up <HEX> 1 NIFF: node node-45 has detected an available network connection on network <IP> via interface alt0
HPC_2k,1944,,,NIFF,274822 node-44 unix.hw net.niff.up 1079616738 1 NIFF: node node-44 has detected an available network connection on network 10.128.0.0 via interface ee0,<NUM> node-44 unix.hw net.niff.up <HEX> 1 NIFF: node node-44 has detected an available network connection on network <IP> via interface ee0
